,slug,symbol,name,date,ranknow,open,high,low,close,volume,market,close_ratio,spread
2333,ethereum,ETH,Ethereum,2017-03-01,2,11.887,13.027,11.67,13.013,44927500,1415510000,0.9890000000000001,1.81
2334,ethereum,ETH,Ethereum,2017-03-02,2,13.02,14.513,12.712,14.273,83627100,1550750000,0.8667,2.4
2335,ethereum,ETH,Ethereum,2017-03-03,2,14.28,15.503,13.808,14.595,95863400,1702140000,0.4646,2.26
2336,ethereum,ETH,Ethereum,2017-03-04,2,14.64,15.038,13.965,13.965,27341900,1745140000,0.0,1.43
2337,ethereum,ETH,Ethereum,2017-03-05,2,13.875,14.565,13.672,14.475,26816300,1655030000,0.8992,1.19
2338,ethereum,ETH,Ethereum,2017-03-06,2,14.46,15.075,14.332,14.707,32432700,1725360000,0.5051,0.99
2339,ethereum,ETH,Ethereum,2017-03-07,2,14.685,14.723,13.98,14.168,37972200,1752530000,0.2525,0.99
2340,ethereum,ETH,Ethereum,2017-03-08,2,14.16,14.16,12.487,12.487,44304600,1690760000,0.0,2.23
2341,ethereum,ETH,Ethereum,2017-03-09,2,12.48,13.402,12.277,13.312,31418400,1490500000,0.92,1.5
2342,ethereum,ETH,Ethereum,2017-03-10,2,13.305,14.745,13.26,14.497,87506800,1589640000,0.8333,1.98
2343,ethereum,ETH,Ethereum,2017-03-11,2,14.527,16.192,14.258,16.102,69150100,1736630000,0.9535,2.58
2344,ethereum,ETH,Ethereum,2017-03-12,2,16.095,17.58,16.035,17.58,74628900,1924660000,1.0,2.06
2345,ethereum,ETH,Ethereum,2017-03-13,2,17.625,22.95,17.625,21.442,255488000,2108300000,0.7169,7.1
2346,ethereum,ETH,Ethereum,2017-03-14,2,21.428,22.447,20.49,21.487,101797000,2563700000,0.5096,2.61
2347,ethereum,ETH,Ethereum,2017-03-15,2,21.487,26.295,21.322,26.295,170344000,2571160000,1.0,6.63
2348,ethereum,ETH,Ethereum,2017-03-16,2,26.52,35.377,26.52,34.763,454418000,3174750000,0.9306,11.81
2349,ethereum,ETH,Ethereum,2017-03-17,2,34.447,41.332,28.657,35.123,497534000,4125480000,0.5101,16.9
2350,ethereum,ETH,Ethereum,2017-03-18,2,35.152,35.152,23.775,25.62,262180000,4211830000,0.1622,15.17
2351,ethereum,ETH,Ethereum,2017-03-19,2,26.648,35.25,26.505,33.555,239430000,3193600000,0.8062,11.66
2352,ethereum,ETH,Ethereum,2017-03-20,2,33.623,34.672,31.83,32.543,154701000,4031270000,0.2507,3.79
2353,ethereum,ETH,Ethereum,2017-03-21,2,32.633,33.195,31.777,32.362,91265400,3913620000,0.4127,1.89
2354,ethereum,ETH,Ethereum,2017-03-22,2,32.34,32.64,29.767,31.755,113952000,3880120000,0.6919,3.83
2355,ethereum,ETH,Ethereum,2017-03-23,2,31.928,33.562,30.975,32.76,100724000,3831310000,0.6899,3.45
2356,ethereum,ETH,Ethereum,2017-03-24,2,32.73,40.605,32.407,39.832,297046000,3929230000,0.9058,10.93
2357,ethereum,ETH,Ethereum,2017-03-25,2,40.185,40.185,36.233,38.438,223059000,4825700000,0.5579,5.27
2358,ethereum,ETH,Ethereum,2017-03-26,2,38.078,38.85,36.96,37.89,106859000,4574540000,0.4921,2.52
2359,ethereum,ETH,Ethereum,2017-03-27,2,38.483,39.345,36.697,37.252,118978000,4624990000,0.2096,3.53
2360,ethereum,ETH,Ethereum,2017-03-28,2,37.282,38.22,36.862,38.078,97745300,4482160000,0.895,1.81
2361,ethereum,ETH,Ethereum,2017-03-29,2,37.928,40.402,37.912,39.848,144998000,4561150000,0.7771,3.32
2362,ethereum,ETH,Ethereum,2017-03-30,2,39.84,39.983,38.902,39.157,86885700,4793280000,0.2361,1.44
2363,ethereum,ETH,Ethereum,2017-03-31,2,38.812,38.828,35.535,37.53,151416000,4671190000,0.6059,4.39
2364,ethereum,ETH,Ethereum,2017-04-01,2,37.523,38.947,36.66,38.025,92461900,4517510000,0.5967,3.05
2365,ethereum,ETH,Ethereum,2017-04-02,2,38.055,38.453,34.072,36.562,134604000,4582700000,0.5685,5.84
2366,ethereum,ETH,Ethereum,2017-04-03,2,36.615,36.615,32.557,33.27,190513000,4411030000,0.1756,5.41
2367,ethereum,ETH,Ethereum,2017-04-04,2,32.94,34.305,31.29,33.48,157568000,3969730000,0.7264,4.02
2368,ethereum,ETH,Ethereum,2017-04-05,2,33.495,35.88,33.405,33.975,119733000,4037940000,0.2303,3.3
2369,ethereum,ETH,Ethereum,2017-04-06,2,33.915,34.23,30.675,32.43,147120000,4089930000,0.4937,4.74
2370,ethereum,ETH,Ethereum,2017-04-07,2,32.152,33.03,31.237,31.62,81474700,3878210000,0.2134,2.39
2371,ethereum,ETH,Ethereum,2017-04-08,2,31.35,33.907,31.297,33.233,74138800,3783000000,0.7414,3.48
2372,ethereum,ETH,Ethereum,2017-04-09,2,33.21,33.367,32.168,32.453,55143000,4009010000,0.2375,1.6
2373,ethereum,ETH,Ethereum,2017-04-10,2,32.46,33.105,31.815,32.58,44061500,3919520000,0.593,1.72
2374,ethereum,ETH,Ethereum,2017-04-11,2,32.625,33.188,32.475,32.557,38303300,3941100000,0.1158,0.95
2375,ethereum,ETH,Ethereum,2017-04-12,2,32.595,35.422,32.332,34.718,88045700,3938930000,0.7718,4.12
2376,ethereum,ETH,Ethereum,2017-04-13,2,34.733,38.182,34.733,37.665,157200000,4198420000,0.85,4.6
2377,ethereum,ETH,Ethereum,2017-04-14,2,37.477,37.537,35.07,35.678,91674400,4531810000,0.2462,3.29
2378,ethereum,ETH,Ethereum,2017-04-15,2,35.737,37.178,35.385,36.825,66207800,4323100000,0.8033,2.39
2379,ethereum,ETH,Ethereum,2017-04-16,2,36.78,36.855,36.142,36.54,31343800,4450140000,0.5579,0.95
2380,ethereum,ETH,Ethereum,2017-04-17,2,36.495,36.562,36.037,36.225,44013300,4417310000,0.3571,0.7
2381,ethereum,ETH,Ethereum,2017-04-18,2,36.24,38.273,36.225,38.032,78748500,4387860000,0.8828,2.73
2382,ethereum,ETH,Ethereum,2017-04-19,2,38.047,38.213,35.445,36.233,76281000,4608260000,0.2846,3.69
2383,ethereum,ETH,Ethereum,2017-04-20,2,36.098,37.492,36.098,37.252,79600900,4373800000,0.828,1.86
2384,ethereum,ETH,Ethereum,2017-04-21,2,37.23,37.245,36.105,36.165,45048300,4512610000,0.0526,1.52
2385,ethereum,ETH,Ethereum,2017-04-22,2,36.135,36.555,36.127,36.412,37357600,4381290000,0.6667,0.57
2386,ethereum,ETH,Ethereum,2017-04-23,2,36.443,36.668,36.127,36.367,36234000,4420040000,0.4444,0.72
2387,ethereum,ETH,Ethereum,2017-04-24,2,36.652,37.635,36.652,37.523,55580600,4446470000,0.8855,1.31
2388,ethereum,ETH,Ethereum,2017-04-25,2,37.553,37.725,37.358,37.418,38264600,4557870000,0.1633,0.49
2389,ethereum,ETH,Ethereum,2017-04-26,2,37.432,40.08,37.432,39.54,104884000,4544370000,0.7959999999999999,3.53
2390,ethereum,ETH,Ethereum,2017-04-27,2,39.608,46.627,39.218,46.627,246775000,4809630000,1.0,9.88
2391,ethereum,ETH,Ethereum,2017-04-28,2,46.672,53.137,46.598,52.62,346546000,5669550000,0.9209,8.72
2392,ethereum,ETH,Ethereum,2017-04-29,2,53.543,53.925,50.085,51.285,165448000,6506490000,0.3125,5.12
2393,ethereum,ETH,Ethereum,2017-04-30,2,51.405,59.265,51.262,59.265,229945000,6248840000,1.0,10.67
2394,ethereum,ETH,Ethereum,2017-05-01,2,59.49,61.89,54.818,57.225,376842000,7234070000,0.3404,9.43
2395,ethereum,ETH,Ethereum,2017-05-02,2,57.488,59.512,55.785,57.945,193773000,6992980000,0.5795,4.97
2396,ethereum,ETH,Ethereum,2017-05-03,2,57.938,60.075,56.82,59.79,141922000,7050050000,0.9124,4.34
2397,ethereum,ETH,Ethereum,2017-05-04,2,59.79,73.17,59.573,72.735,366847000,7277480000,0.968,18.13
2398,ethereum,ETH,Ethereum,2017-05-05,2,72.547,77.422,69.165,70.8,331928000,8833520000,0.198,11.01
2399,ethereum,ETH,Ethereum,2017-05-06,2,71.183,73.41,68.213,73.358,151462000,8669910000,0.9899,6.93
2400,ethereum,ETH,Ethereum,2017-05-07,2,73.403,73.68,67.403,70.508,183295000,8942950000,0.4946,8.37
2401,ethereum,ETH,Ethereum,2017-05-08,2,70.312,71.355,67.133,68.565,231344000,8569060000,0.3393,5.63
2402,ethereum,ETH,Ethereum,2017-05-09,2,68.422,69.795,60.293,68.37,363434000,8341490000,0.85,12.67
2403,ethereum,ETH,Ethereum,2017-05-10,2,68.363,69.637,63.968,67.14,145602000,8337180000,0.5595,7.56
2404,ethereum,ETH,Ethereum,2017-05-11,2,67.328,76.912,66.36,67.41,132722000,8213570000,0.0995,14.07
2405,ethereum,ETH,Ethereum,2017-05-12,2,67.073,69.84,66.495,66.495,145825000,8184930000,0.0,4.46
2406,ethereum,ETH,Ethereum,2017-05-13,2,66.517,70.358,64.995,68.13,88742200,8120390000,0.5846,7.15
2407,ethereum,ETH,Ethereum,2017-05-14,2,68.153,68.438,67.207,68.093,66046600,8322380000,0.7195,1.64
2408,ethereum,ETH,Ethereum,2017-05-15,2,68.085,71.573,65.123,69.308,170999000,8316930000,0.6488,8.6
2409,ethereum,ETH,Ethereum,2017-05-16,2,69.293,70.17,66.84,67.08,152285000,8466470000,0.0721,4.44
2410,ethereum,ETH,Ethereum,2017-05-17,2,66.938,68.453,63.323,67.395,183031000,8181520000,0.7939,6.84
2411,ethereum,ETH,Ethereum,2017-05-18,2,67.38,73.028,67.38,72.683,196237000,8238110000,0.9389,7.53
2412,ethereum,ETH,Ethereum,2017-05-19,2,72.787,100.17,72.787,97.148,626945000,8902240000,0.8896,36.51
2413,ethereum,ETH,Ethereum,2017-05-20,2,96.915,100.23,93.525,94.89,331455000,11856600000,0.2036,8.94
2414,ethereum,ETH,Ethereum,2017-05-21,2,95.655,119.273,94.418,118.455,570361000,11705700000,0.9671,33.14
2415,ethereum,ETH,Ethereum,2017-05-22,2,118.627,151.312,114.352,130.695,1188910000,14522100000,0.4422,49.28
2416,ethereum,ETH,Ethereum,2017-05-23,2,128.115,137.663,127.448,136.462,530709000,15688000000,0.8825,13.62
2417,ethereum,ETH,Ethereum,2017-05-24,2,136.988,171.278,136.837,142.538,561014000,16779700000,0.1655,45.92
2418,ethereum,ETH,Ethereum,2017-05-25,2,142.387,158.235,127.882,130.837,943637000,17446600000,0.0974,40.47
2419,ethereum,ETH,Ethereum,2017-05-26,2,131.415,145.267,112.71,120.3,792458000,16107000000,0.2331,43.41
2420,ethereum,ETH,Ethereum,2017-05-27,2,119.865,125.212,90.33,118.32,1217060000,14696000000,0.8024,46.51
2421,ethereum,ETH,Ethereum,2017-05-28,2,119.115,134.955,118.2,127.882,717971000,14608600000,0.5779,22.34
2422,ethereum,ETH,Ethereum,2017-05-29,2,127.597,147.847,123.398,146.183,718828000,15654600000,0.9319,32.6
2423,ethereum,ETH,Ethereum,2017-05-30,2,146.708,175.282,141.968,173.933,1586670000,18004700000,0.9595,44.42
2424,ethereum,ETH,Ethereum,2017-05-31,2,173.685,177.727,161.678,173.002,1271600000,21321900000,0.7056,21.4
2425,ethereum,ETH,Ethereum,2017-06-01,2,173.167,177.165,160.86,166.68,812924000,21264800000,0.3569,21.74
2426,ethereum,ETH,Ethereum,2017-06-02,2,166.718,172.058,164.685,167.835,469532000,20479000000,0.4273,9.83
2427,ethereum,ETH,Ethereum,2017-06-03,2,167.595,169.477,164.565,168.285,427896000,20593500000,0.7573,6.55
2428,ethereum,ETH,Ethereum,2017-06-04,2,168.09,187.808,167.985,183.998,753820000,20659800000,0.8078,26.43
2429,ethereum,ETH,Ethereum,2017-06-05,2,183.945,187.102,182.288,186.345,435660000,22615800000,0.8427,6.42
2430,ethereum,ETH,Ethereum,2017-06-06,2,186.45,200.632,185.13,198.353,741553000,22930400000,0.8529,20.67
2431,ethereum,ETH,Ethereum,2017-06-07,2,198.195,198.502,190.53,193.553,461649000,24382200000,0.3791,10.63
2432,ethereum,ETH,Ethereum,2017-06-08,2,193.493,196.688,190.477,196.252,385494000,23810900000,0.93,8.28
2433,ethereum,ETH,Ethereum,2017-06-09,2,196.312,212.07,196.312,211.305,557986000,24165000000,0.9515,21.01
2434,ethereum,ETH,Ethereum,2017-06-10,2,211.507,262.695,211.507,253.252,1611630000,26043700000,0.8155,68.25
2435,ethereum,ETH,Ethereum,2017-06-11,2,254.093,264.757,238.627,255.458,1373220000,31296800000,0.6441,34.84
2436,ethereum,ETH,Ethereum,2017-06-12,2,255.87,311.07,255.87,301.118,2882650000,31525300000,0.8197,73.6
2437,ethereum,ETH,Ethereum,2017-06-13,2,296.767,308.385,277.545,298.155,1717380000,36574500000,0.6683,41.12
2438,ethereum,ETH,Ethereum,2017-06-14,2,298.192,299.49,256.657,269.288,1272580000,36761600000,0.2949,57.11
2439,ethereum,ETH,Ethereum,2017-06-15,2,268.882,273.33,225.525,271.447,2463450000,33158200000,0.9606,63.74
2440,ethereum,ETH,Ethereum,2017-06-16,2,270.885,279.795,256.065,277.673,1096280000,33415800000,0.9106,31.64
2441,ethereum,ETH,Ethereum,2017-06-17,2,277.41,284.558,273.0,284.558,904653000,34231300000,1.0,15.41
2442,ethereum,ETH,Ethereum,2017-06-18,2,284.64,292.935,276.63,278.595,904703000,35133800000,0.1205,21.74
2443,ethereum,ETH,Ethereum,2017-06-19,2,278.895,282.84,277.32,277.545,685172000,34435700000,0.0408,7.36
2444,ethereum,ETH,Ethereum,2017-06-20,2,277.748,283.478,263.205,269.25,1020390000,34304000000,0.2982,27.03
2445,ethereum,ETH,Ethereum,2017-06-21,2,269.655,271.005,239.61,252.653,1420130000,33310500000,0.4154,41.86
2446,ethereum,ETH,Ethereum,2017-06-22,2,253.298,256.522,247.965,252.278,925767000,31302600000,0.5039,11.41
2447,ethereum,ETH,Ethereum,2017-06-23,2,252.368,261.007,251.243,256.305,593207000,31195900000,0.5184,13.02
2448,ethereum,ETH,Ethereum,2017-06-24,2,256.222,257.715,241.567,242.775,673585000,31681300000,0.0748,21.53
2449,ethereum,ETH,Ethereum,2017-06-25,2,242.603,249.593,213.487,227.438,1186880000,30005900000,0.3864,48.14
2450,ethereum,ETH,Ethereum,2017-06-26,2,227.212,233.595,178.988,204.517,2081810000,28111200000,0.4675,72.81
2451,ethereum,ETH,Ethereum,2017-06-27,2,204.517,219.817,170.355,219.817,1973870000,25309700000,1.0,65.95
2452,ethereum,ETH,Ethereum,2017-06-28,2,219.78,249.825,207.308,245.947,2056550000,27207000000,0.9088,56.69
2453,ethereum,ETH,Ethereum,2017-06-29,2,246.278,248.032,223.028,227.16,1508580000,30495300000,0.1653,33.34
2454,ethereum,ETH,Ethereum,2017-06-30,2,227.362,236.377,216.33,221.19,1011800000,28161900000,0.2424,26.73
2455,ethereum,ETH,Ethereum,2017-07-01,2,220.013,220.312,201.465,205.95,1089200000,27259400000,0.23800000000000002,25.13
2456,ethereum,ETH,Ethereum,2017-07-02,2,206.34,221.632,196.89,215.993,1123330000,25572800000,0.7721,32.99
2457,ethereum,ETH,Ethereum,2017-07-03,2,216.308,218.325,210.885,212.175,851408000,26815900000,0.1734,9.92
2458,ethereum,ETH,Ethereum,2017-07-04,2,211.642,215.542,204.833,204.975,687691000,26245000000,0.0133,14.28
2459,ethereum,ETH,Ethereum,2017-07-05,2,204.825,206.347,196.087,201.577,790256000,25406900000,0.5351,13.68
2460,ethereum,ETH,Ethereum,2017-07-06,2,201.645,208.86,199.132,202.913,623080000,25019500000,0.3886,12.97
2461,ethereum,ETH,Ethereum,2017-07-07,2,202.763,205.455,183.127,184.493,687252000,25160800000,0.0611,29.77
2462,ethereum,ETH,Ethereum,2017-07-08,2,184.417,205.11,177.413,188.775,754958000,22890700000,0.4102,36.93
2463,ethereum,ETH,Ethereum,2017-07-09,2,188.865,191.325,181.605,181.605,505118000,23454700000,0.0,12.96
2464,ethereum,ETH,Ethereum,2017-07-10,2,182.257,182.303,147.727,161.52,937219000,22640500000,0.3989,46.1
2465,ethereum,ETH,Ethereum,2017-07-11,2,158.648,165.218,137.542,148.05,1440950000,19712300000,0.3797,36.9
2466,ethereum,ETH,Ethereum,2017-07-12,2,147.863,173.078,142.192,173.078,1241190000,18377600000,1.0,41.18
2467,ethereum,ETH,Ethereum,2017-07-13,2,173.858,173.858,150.045,157.297,828489000,21613900000,0.3046,31.75
2468,ethereum,ETH,Ethereum,2017-07-14,2,157.148,158.325,140.528,149.745,749382000,19541300000,0.5179,23.73
2469,ethereum,ETH,Ethereum,2017-07-15,2,149.782,150.12,127.995,127.995,810452000,18630200000,0.0,29.5
2470,ethereum,ETH,Ethereum,2017-07-16,2,127.177,129.007,100.29,118.02,1516890000,15823100000,0.6174,38.29
2471,ethereum,ETH,Ethereum,2017-07-17,2,119.993,146.062,118.53,145.065,1669500000,14932700000,0.9638,36.71
2472,ethereum,ETH,Ethereum,2017-07-18,2,146.273,200.993,136.545,175.792,2709260000,18207400000,0.609,85.93
2473,ethereum,ETH,Ethereum,2017-07-19,2,176.205,184.238,143.812,149.775,2328790000,21939300000,0.1475,53.9
2474,ethereum,ETH,Ethereum,2017-07-20,2,154.065,175.425,152.415,170.445,2225000000,19187800000,0.7836,30.68
2475,ethereum,ETH,Ethereum,2017-07-21,2,169.545,176.34,159.757,163.733,1006130000,21121100000,0.2397,22.11
2476,ethereum,ETH,Ethereum,2017-07-22,2,163.395,174.525,162.653,172.11,618260000,20360100000,0.7966,15.83
2477,ethereum,ETH,Ethereum,2017-07-23,2,171.84,173.76,163.29,169.462,649615000,21418300000,0.5895,13.96
2478,ethereum,ETH,Ethereum,2017-07-24,2,169.71,170.655,166.837,168.532,431691000,21158500000,0.444,5.09
2479,ethereum,ETH,Ethereum,2017-07-25,2,168.278,168.99,146.88,155.032,1095760000,20985200000,0.3687,29.48
2480,ethereum,ETH,Ethereum,2017-07-26,2,155.317,158.078,146.085,152.962,717692000,19373400000,0.5735,15.99
2481,ethereum,ETH,Ethereum,2017-07-27,2,153.645,154.83,150.945,153.24,393283000,19169800000,0.5907,5.18
2482,ethereum,ETH,Ethereum,2017-07-28,2,153.24,153.675,144.225,144.84,562571000,19125100000,0.0651,12.6
2483,ethereum,ETH,Ethereum,2017-07-29,2,145.005,156.51,134.738,154.343,824355000,18101800000,0.9004,29.03
2484,ethereum,ETH,Ethereum,2017-07-30,2,155.055,156.405,147.113,148.485,596234000,19360900000,0.1477,12.39
2485,ethereum,ETH,Ethereum,2017-07-31,2,148.058,152.903,145.058,152.903,569414000,18492000000,1.0,10.46
2486,ethereum,ETH,Ethereum,2017-08-01,2,153.517,170.805,153.517,170.078,1585330000,19179100000,0.9579,23.05
2487,ethereum,ETH,Ethereum,2017-08-02,2,170.257,172.132,163.59,164.962,632606000,21275200000,0.1607,11.39
2488,ethereum,ETH,Ethereum,2017-08-03,2,165.135,171.218,164.917,169.005,557217000,20640100000,0.6488,8.4
2489,ethereum,ETH,Ethereum,2017-08-04,2,168.983,170.715,166.545,167.303,539783000,21125600000,0.1817,5.56
2490,ethereum,ETH,Ethereum,2017-08-05,2,167.137,192.382,166.462,192.382,1333000000,20900000000,1.0,34.56
2491,ethereum,ETH,Ethereum,2017-08-06,2,192.315,203.288,189.637,196.178,1482980000,24053500000,0.4791,18.2
2492,ethereum,ETH,Ethereum,2017-08-07,2,195.93,203.97,192.517,201.885,935727000,24511000000,0.8179,15.27
2493,ethereum,ETH,Ethereum,2017-08-08,2,201.825,224.183,200.1,222.577,1502410000,25254600000,0.9334,32.11
2494,ethereum,ETH,Ethereum,2017-08-09,2,223.222,239.04,207.517,222.022,2638580000,27938700000,0.4601,42.03
2495,ethereum,ETH,Ethereum,2017-08-10,2,222.72,229.942,217.447,221.917,1076820000,27882200000,0.3577,16.66
2496,ethereum,ETH,Ethereum,2017-08-11,2,220.875,231.907,220.875,231.645,953576000,27657000000,0.9762,14.71
2497,ethereum,ETH,Ethereum,2017-08-12,2,231.532,238.17,230.925,232.95,1111650000,28998700000,0.2795,9.66
2498,ethereum,ETH,Ethereum,2017-08-13,2,232.778,233.115,216.983,223.545,1369370000,29161100000,0.4068,21.51
2499,ethereum,ETH,Ethereum,2017-08-14,2,223.522,230.108,222.308,225.075,864391000,28008700000,0.3548,10.4
2500,ethereum,ETH,Ethereum,2017-08-15,2,224.962,225.308,209.498,217.365,1051800000,28195800000,0.4976,21.08
2501,ethereum,ETH,Ethereum,2017-08-16,2,217.365,227.558,214.035,226.702,967643000,27249700000,0.9368,18.03
2502,ethereum,ETH,Ethereum,2017-08-17,2,227.108,233.272,225.188,226.095,909494000,28477500000,0.1122,10.78
2503,ethereum,ETH,Ethereum,2017-08-18,2,226.275,230.97,219.375,221.692,936160000,28380200000,0.1999,15.46
2504,ethereum,ETH,Ethereum,2017-08-19,2,222.135,226.252,214.635,223.103,860202000,27867900000,0.7289,15.49
2505,ethereum,ETH,Ethereum,2017-08-20,2,222.48,226.072,218.685,226.072,571947000,27918100000,1.0,9.85
2506,ethereum,ETH,Ethereum,2017-08-21,2,225.36,260.288,222.923,241.192,2448970000,28285500000,0.489,49.82
2507,ethereum,ETH,Ethereum,2017-08-22,2,240.795,245.52,223.433,236.093,1336400000,30229900000,0.5732,29.45
2508,ethereum,ETH,Ethereum,2017-08-23,2,236.452,243.157,235.905,238.14,811990000,29691900000,0.3082,9.67
2509,ethereum,ETH,Ethereum,2017-08-24,2,238.087,245.97,237.81,244.208,697665000,29904600000,0.784,10.88
2510,ethereum,ETH,Ethereum,2017-08-25,2,244.583,252.3,244.35,248.94,760329000,30727900000,0.5774,10.6
2511,ethereum,ETH,Ethereum,2017-08-26,2,248.993,251.243,245.94,250.41,514181000,31288300000,0.843,7.07
2512,ethereum,ETH,Ethereum,2017-08-27,2,250.77,260.918,250.77,260.918,633370000,31517500000,1.0,13.53
2513,ethereum,ETH,Ethereum,2017-08-28,2,262.53,264.038,253.808,260.812,854319000,33002700000,0.6848,13.64
2514,ethereum,ETH,Ethereum,2017-08-29,2,260.97,280.32,260.843,278.002,1220030000,32813200000,0.8809999999999999,25.97
2515,ethereum,ETH,Ethereum,2017-08-30,2,277.103,291.562,271.478,283.868,1333320000,34848400000,0.6169,26.78
2516,ethereum,ETH,Ethereum,2017-08-31,2,283.83,289.605,282.263,287.28,706254000,35701500000,0.6834,9.79
2517,ethereum,ETH,Ethereum,2017-09-01,2,287.603,292.53,287.603,290.805,874222000,36182900000,0.6499,6.57
2518,ethereum,ETH,Ethereum,2017-09-02,2,290.865,292.013,246.075,261.735,1483600000,36601200000,0.3409,61.25
2519,ethereum,ETH,Ethereum,2017-09-03,2,262.673,274.868,249.173,260.61,986266000,33059800000,0.4451,34.26
2520,ethereum,ETH,Ethereum,2017-09-04,2,260.347,260.347,209.955,221.377,1801690000,32774000000,0.2267,67.19
2521,ethereum,ETH,Ethereum,2017-09-05,2,223.178,238.928,201.218,234.743,1551050000,28100000000,0.889,50.28
2522,ethereum,ETH,Ethereum,2017-09-06,2,235.35,250.995,235.118,250.755,1058830000,29639100000,0.9849,21.17
2523,ethereum,ETH,Ethereum,2017-09-07,2,250.14,250.14,239.955,247.072,718624000,31507500000,0.6988,13.58
2524,ethereum,ETH,Ethereum,2017-09-08,2,247.23,247.23,213.87,222.375,1098780000,31147200000,0.2549,44.48
2525,ethereum,ETH,Ethereum,2017-09-09,2,222.127,224.917,215.415,220.8,528621000,27990500000,0.5667,12.67
2526,ethereum,ETH,Ethereum,2017-09-10,2,220.545,221.07,201.728,216.562,698326000,27797200000,0.767,25.79
2527,ethereum,ETH,Ethereum,2017-09-11,2,217.312,225.517,215.017,220.897,571307000,27394400000,0.56,14.0
2528,ethereum,ETH,Ethereum,2017-09-12,2,220.972,233.392,215.423,218.595,753144000,27861800000,0.1765,23.96
2529,ethereum,ETH,Ethereum,2017-09-13,2,218.34,218.34,195.458,207.833,921692000,27535700000,0.5408,30.51
2530,ethereum,ETH,Ethereum,2017-09-14,2,207.442,210.63,160.433,160.433,1184590000,26166100000,0.0,66.93
2531,ethereum,ETH,Ethereum,2017-09-15,2,161.415,193.987,146.273,187.845,1935700000,20364900000,0.8713,63.62
2532,ethereum,ETH,Ethereum,2017-09-16,2,188.153,196.942,178.665,184.89,711737000,23742600000,0.3406,24.37
2533,ethereum,ETH,Ethereum,2017-09-17,2,184.387,192.75,176.43,188.812,427452000,23272500000,0.7587,21.76
2534,ethereum,ETH,Ethereum,2017-09-18,2,189.172,220.125,189.172,220.125,1127750000,23881200000,1.0,41.27
2535,ethereum,ETH,Ethereum,2017-09-19,2,220.245,221.827,205.86,212.1,646909000,27809300000,0.3908,21.29
2536,ethereum,ETH,Ethereum,2017-09-20,2,211.507,218.167,208.538,212.805,421404000,26712400000,0.4431,12.84
2537,ethereum,ETH,Ethereum,2017-09-21,2,212.445,214.958,191.265,193.935,601266000,26836000000,0.1127,31.59
2538,ethereum,ETH,Ethereum,2017-09-22,2,193.583,202.905,192.165,198.233,430081000,24458400000,0.5649,14.32
2539,ethereum,ETH,Ethereum,2017-09-23,2,198.45,214.627,195.84,214.627,450934000,25077100000,1.0,25.05
2540,ethereum,ETH,Ethereum,2017-09-24,2,214.657,219.712,208.597,211.86,571411000,27129900000,0.2935,14.82
2541,ethereum,ETH,Ethereum,2017-09-25,2,211.665,220.132,211.41,219.248,483161000,26755500000,0.8985,11.63
2542,ethereum,ETH,Ethereum,2017-09-26,2,219.263,220.312,215.265,215.58,345801000,27720000000,0.0624,6.73
2543,ethereum,ETH,Ethereum,2017-09-27,2,215.265,231.007,215.115,229.853,550244000,27219400000,0.9273,21.19
2544,ethereum,ETH,Ethereum,2017-09-28,2,229.853,230.4,221.603,224.362,501894000,29068700000,0.3137,11.73
2545,ethereum,ETH,Ethereum,2017-09-29,2,224.34,224.94,209.827,218.603,541375000,28375900000,0.5806,20.15
2546,ethereum,ETH,Ethereum,2017-09-30,2,218.61,227.97,218.333,226.095,332439000,27655200000,0.8054,12.85
2547,ethereum,ETH,Ethereum,2017-10-01,2,226.163,227.392,221.295,226.755,306185000,28615200000,0.8954,8.13
2548,ethereum,ETH,Ethereum,2017-10-02,2,226.86,227.19,220.935,223.11,339443000,28708500000,0.3477,8.34
2549,ethereum,ETH,Ethereum,2017-10-03,2,223.11,225.083,216.097,219.345,321680000,28238500000,0.3614,11.98
2550,ethereum,ETH,Ethereum,2017-10-04,2,219.562,224.542,218.167,219.495,257906000,27794100000,0.2082,8.5
2551,ethereum,ETH,Ethereum,2017-10-05,2,219.577,223.53,216.63,221.895,253747000,27800400000,0.763,9.2
2552,ethereum,ETH,Ethereum,2017-10-06,2,221.362,231.63,221.212,231.442,318664000,28031100000,0.982,13.89
2553,ethereum,ETH,Ethereum,2017-10-07,2,231.667,234.847,228.735,233.34,342205000,29340400000,0.7534,8.15
2554,ethereum,ETH,Ethereum,2017-10-08,2,233.295,234.405,231.022,231.458,293167000,29550900000,0.1286,4.51
2555,ethereum,ETH,Ethereum,2017-10-09,2,231.502,231.983,216.142,223.042,559467000,29328300000,0.4356,21.12
2556,ethereum,ETH,Ethereum,2017-10-10,2,223.2,229.612,219.877,224.903,359706000,28281400000,0.5162,12.98
2557,ethereum,ETH,Ethereum,2017-10-11,2,225.885,228.292,224.325,227.595,264146000,28626300000,0.8242,5.29
2558,ethereum,ETH,Ethereum,2017-10-12,2,227.625,231.862,227.468,228.105,527557000,28851200000,0.1451,5.86
2559,ethereum,ETH,Ethereum,2017-10-13,2,228.06,261.45,224.745,254.07,1304360000,28911100000,0.7989,48.94
2560,ethereum,ETH,Ethereum,2017-10-14,2,254.138,260.985,251.025,254.722,516562000,32222400000,0.3712,13.28
